fips,cases,deaths,lat,long,state,county,total_population
50021,17030,35688,43.57723578,-73.03741676, Vermont,Rutland County,58892
50023,14223,27120,44.27343241,-72.61604978, Vermont,Washington County,58350
50025,8915,21510,42.986982,-72.71268875, Vermont,Windham County,42823
50027,11724,27734,43.58010937,-72.58595157, Vermont,Windsor County,55275
51001,9055,62548,37.76707161,-75.63234615, Virginia,Accomack County,32673
51003,25305,96212,38.02080697,-78.55481085, Virginia,Albemarle County,107405
51005,4532,57991,37.78636074,-80.00222498, Virginia,Alleghany County,15157
51007,3566,33864,37.34081025,-77.98584649, Virginia,Amelia County,12953
51009,9590,48854,37.60308293,-79.14548696, Virginia,Amherst County,31775
51011,4995,29640,37.37569884,-78.81340003, Virginia,Appomattox County,15707
51013,66517,246592,38.8767675,-77.10139853, Virginia,Arlington County,233464
51015,24387,111000,38.16404586,-79.12461614, Virginia,Augusta County,75079
51017,1082,11238,38.05852573,-79.73912095, Virginia,Bath County,4307
51019,22083,131362,37.3080028,-79.5281964, Virginia,Bedford County,78376
51021,2380,13226,37.13128068,-81.13599391, Virginia,Bland County,6388
51023,9955,53116,37.55531756,-79.80982182, Virginia,Botetourt County,33343
51025,4072,26901,36.76366949,-77.8593436, Virginia,Brunswick County,16520
51027,6167,62889,37.26818323,-82.03749726, Virginia,Buchanan County,21788
51029,4968,33773,37.57242268,-78.52518834, Virginia,Buckingham County,17059
51031,17618,115525,37.20553386,-79.09678609, Virginia,Campbell County,55225
51033,9022,46163,38.02679129,-77.34901405, Virginia,Caroline County,30381
51035,9721,87021,36.73066666,-80.73455942, Virginia,Carroll County,29801
51036,1706,17360,37.35358063,-77.05634116, Virginia,Charles City County,7014
51037,3412,24023,37.01909701,-78.66314092, Virginia,Charlotte County,12040
51041,99765,463428,37.37373208,-77.5868014, Virginia,Chesterfield County,343551
51043,3480,24895,39.11271747,-77.99199425, Virginia,Clarke County,14423
51045,1449,9499,37.48133648,-80.21072274, Virginia,Craig County,5110
51047,14364,82654,38.48199985,-77.9563087, Virginia,Culpeper County,51101
51049,1834,13950,37.51328851,-78.24398086, Virginia,Cumberland County,9824
51051,4871,26617,37.12560977,-82.35124171, Virginia,Dickenson County,14756
51053,7473,51470,37.07544585,-77.63451754, Virginia,Dinwiddie County,28485
51057,2828,16988,37.93357639,-76.94230311, Virginia,Essex County,10998
51059,260635,1067787,38.83677558,-77.27565836, Virginia,Fairfax County,1145862
51061,16580,82125,38.73564842,-77.80647472, Virginia,Fauquier County,69728
51063,3697,27743,36.9302126,-80.36738849, Virginia,Floyd County,15704
51065,6878,26172,37.84157909,-78.27715475, Virginia,Fluvanna County,26594
51067,14079,101997,36.99536167,-79.88023649, Virginia,Franklin County,56187
51069,26626,133113,39.20172582,-78.25974949, Virginia,Frederick County,86415
51071,5259,26136,37.31234791,-80.70636931, Virginia,Giles County,16772
51073,9610,58245,37.40809042,-76.53524337, Virginia,Gloucester County,37222
51075,5748,29362,37.71714806,-77.90381514, Virginia,Goochland County,22865
51077,5641,46673,36.65677234,-81.23215889, Virginia,Grayson County,15742
51079,5072,31084,38.29545894,-78.46525378, Virginia,Greene County,19519
51081,3894,26512,36.67878901,-77.56351439, Virginia,Greensville County,11525
51083,9636,91598,36.76654925,-78.93512622, Virginia,Halifax County,34552
51085,28998,175478,37.7583355,-77.49464673, Virginia,Hanover County,105537
51087,90690,618975,37.53460572,-77.39326555, Virginia,Henrico County,327535
51089,16005,151259,36.68542395,-79.87634026, Virginia,Henry County,51308
51091,494,2849,38.35799465,-79.56124594, Virginia,Highland County,2204
51093,9199,71538,36.90579348,-76.70842863, Virginia,Isle of Wight County,36627
51095,21185,77188,37.31156958,-76.76950618, Virginia,James City County,74916
51097,1469,7364,37.71044922,-76.88689628, Virginia,King and Queen County,7042
51099,6890,23744,38.26818502,-77.15852768, Virginia,King George County,26229
51101,4718,21910,37.70965316,-77.09384941, Virginia,King William County,16688
51103,2324,18263,37.71889653,-76.46400482, Virginia,Lancaster County,10724
51105,8418,54142,36.70586667,-83.12606515, Virginia,Lee County,23948
51107,97415,269017,39.08990083,-77.63481877, Virginia,Loudoun County,395134
51109,8914,44203,37.97850256,-77.96274807, Virginia,Louisa County,36040
51111,3364,19528,36.94618528,-78.24133319, Virginia,Lunenburg County,12282
51113,3162,21175,38.41531222,-78.28220331, Virginia,Madison County,13170
51115,2059,15200,37.44164146,-76.34098896, Virginia,Mathews County,8788
51117,7848,78583,36.67882005,-78.36131056, Virginia,Mecklenburg County,30728
51119,2514,26922,37.63191998,-76.55064617, Virginia,Middlesex County,10675
51121,25021,92135,37.17746986,-80.37868691, Virginia,Montgomery County,98140
51125,3247,17956,37.78790447,-78.88498513, Virginia,Nelson County,14831
51127,5947,20052,37.50694406,-76.99828634, Virginia,New Kent County,21686
51131,2900,44538,37.34062933,-75.87751591, Virginia,Northampton County,11885
51133,2705,25389,37.89202088,-76.41949732, Virginia,Northumberland County,12190
51135,5669,55489,37.1435975,-78.05065922, Virginia,Nottoway County,15433
51137,9172,49571,38.24530219,-78.015604, Virginia,Orange County,36010
51139,7035,73229,38.61807452,-78.48797204, Virginia,Page County,23788
51141,4961,54702,36.6801638,-80.2865648, Virginia,Patrick County,17748
51143,19052,109471,36.81980341,-79.39731264, Virginia,Pittsylvania County,61256
51145,6364,29175,37.55016038,-77.91267882, Virginia,Powhatan County,28815
51147,6783,42884,37.22554789,-78.43597949, Virginia,Prince Edward County,22905
51149,11563,40057,37.18497668,-77.22922187, Virginia,Prince George County,38114
51153,127612,497560,38.70916224,-77.48713689, Virginia,Prince William County,461423
51155,10892,77329,37.06474963,-80.71229738, Virginia,Pulaski County,34182
51157,1366,5271,38.68295619,-78.15826963, Virginia,Rappahannock County,7378
51159,2918,14870,37.937575,-76.72920628, Virginia,Richmond County,8884
51161,28243,158459,37.26865804,-80.06396753, Virginia,Roanoke County,93823
51163,5178,47769,37.81204314,-79.44605905, Virginia,Rockbridge County,22570
51165,19049,134112,38.51006137,-78.87260325, Virginia,Rockingham County,80284
51167,9445,58722,36.9302832,-82.10095486, Virginia,Russell County,27141
51169,7659,65646,36.71466456,-82.60171704, Virginia,Scott County,21902
51171,13958,145491,38.85905135,-78.56813762, Virginia,Shenandoah County,43224
51173,12053,103481,36.84455636,-81.53344948, Virginia,Smyth County,30767
51175,4479,59984,36.72231125,-77.10642712, Virginia,Southampton County,17880
51177,35283,163423,38.18574462,-77.655399, Virginia,Spotsylvania County,132833
51179,41989,97210,38.41758738,-77.45917053, Virginia,Stafford County,146773
51181,1426,11154,37.11781893,-76.88450012, Virginia,Surry County,6523
51183,2919,25527,36.92432914,-77.25791182, Virginia,Sussex County,11377
51185,13885,93737,37.12191123,-81.56685568, Virginia,Tazewell County,41603
51187,11448,83565,38.90847745,-78.20280433, Virginia,Warren County,39492
51191,18118,126742,36.72341572,-81.95666289, Virginia,Washington County,54071
51193,4326,29820,38.11021557,-76.80213247, Virginia,Westmoreland County,17751
51195,13902,115007,36.9746148,-82.62410519, Virginia,Wise County,38486
51197,9657,85472,36.91582035,-81.07834059, Virginia,Wythe County,28844
51199,13771,62713,37.24374789,-76.54412815, Virginia,York County,67982
51510,45440,136474,38.814003,-77.08183073, Virginia,Alexandria city,157613
51520,6137,44782,36.6163024,-82.16359122, Virginia,Bristol city,16912
51530,2317,23766,37.73484642,-79.35296097, Virginia,Buena Vista city,6484
51540,12437,52863,38.03527919,-78.48569588, Virginia,Charlottesville city,47096
51550,64115,301806,36.67670048,-76.30545744, Virginia,Chesapeake city,239982
51570,6312,62585,37.26420587,-77.39609676, Virginia,Colonial Heights city,17428
51580,1896,14785,37.7824656,-79.98631446, Virginia,Covington city,5598
51590,14700,159386,36.58022376,-79.40395668, Virginia,Danville city,41070
51595,1654,39472,36.69455571,-77.53406129, Virginia,Emporia city,5442
51600,2715,25382,38.85157547,-77.2977964, Virginia,Fairfax city,23531
51610,3498,11219,38.88485255,-77.17560759, Virginia,Falls Church city,14128
51620,2685,33409,36.6831435,-76.93859681, Virginia,Franklin city,8147
51630,7225,23753,38.2977863,-77.4922454, Virginia,Fredericksburg city,28622
51640,3270,53413,36.66601852,-80.91703124, Virginia,Galax city,6517
51650,38541,190528,37.03513786,-76.35879121, Virginia,Hampton city,135041
51660,15195,100148,38.43542574,-78.87536254, Virginia,Harrisonburg city,53273
51670,7815,69944,37.29186313,-77.29754684, Virginia,Hopewell city,22456
51678,2989,25085,37.78258621,-79.44262866, Virginia,Lexington city,7241
51680,24242,159346,37.40021399,-79.19888138, Virginia,Lynchburg city,80569
51683,11834,48308,38.7464321,-77.48509905, Virginia,Manassas city,41174
51685,4886,15336,38.77058531,-77.44399307, Virginia,Manassas Park city,16986
51690,4546,74256,36.68212094,-79.86352771, Virginia,Martinsville city,12852
51700,49666,240251,37.08166899,-76.51754109, Virginia,Newport News city,179673
51710,53875,284962,36.89934014,-76.26420872, Virginia,Norfolk city,244601
51720,1635,11013,36.93357076,-82.62750411, Virginia,Norton city,3970
51730,10197,86109,37.20530399,-77.39368102, Virginia,Petersburg city,31362
51735,2964,17270,37.14259351,-76.35798148, Virginia,Poquoson city,12090
51740,26585,202614,36.85914825,-76.35971629, Virginia,Portsmouth city,95097
51750,6034,27255,37.12222899,-80.5602732, Virginia,Radford city,17691
51760,61675,298024,37.53255773,-77.47966921, Virginia,Richmond city,226622
51770,28283,216809,37.27791025,-79.96189766, Virginia,Roanoke city,99229
51775,7282,57277,37.2836193,-80.06219455, Virginia,Salem city,25317
51790,7804,69805,38.15965544,-79.05979937, Virginia,Staunton city,24432
51800,24351,196574,36.70155394,-76.63603554, Virginia,Suffolk city,90093
51810,115360,476273,36.73285734,-76.04566934, Virginia,Virginia Beach city,450201
51820,7520,40009,38.06451466,-78.90293905, Virginia,Waynesboro city,22140
51830,2312,13987,37.28131268,-76.70905141, Virginia,Williamsburg city,14927
51840,8149,47183,39.17054517,-78.17325058, Virginia,Winchester city,27897
53001,5631,25447,46.98299757,-118.5601734, Washington,Adams County,19594
53003,5595,39427,46.18894415,-117.2022851, Washington,Asotin County,22421
53005,61953,302712,46.23946995,-119.5120834, Washington,Benton County,197518
53007,24120,94973,47.87046092,-120.6173956, Washington,Chelan County,76229
53009,15762,66188,48.04754642,-123.9226319, Washington,Clallam County,75392
53011,111743,451826,45.77568046,-122.4829204, Washington,Clark County,473252
53013,750,8107,46.29442881,-117.9051983, Washington,Columbia County,3992
53015,27306,180057,46.19074721,-122.6782231, Washington,Cowlitz County,106778
53017,13317,38841,47.7361335,-119.692937, Washington,Douglas County,42023
53019,1808,13766,48.4711431,-118.5154041, Washington,Ferry County,7578
53021,36789,139428,46.53351425,-118.9018212, Washington,Franklin County,92009
53023,503,4691,46.43197502,-117.5454032, Washington,Garfield County,2230
53025,31542,121417,47.20753737,-119.4500749, Washington,Grant County,95502
53027,20406,109279,47.14003705,-123.7820567, Washington,Grays Harbor County,72779
53029,13768,46998,48.14713305,-122.5216407, Washington,Island County,82866
53031,4877,13511,47.75003077,-123.5609704, Washington,Jefferson County,31285
53033,548722,1863162,47.49137892,-121.8346131, Washington,King County,2195502
53035,52480,185823,47.63479026,-122.6436061, Washington,Kitsap County,265882
53037,10364,44943,47.12521214,-120.679439, Washington,Kittitas County,45897
53039,4313,23669,45.87325839,-120.7913598, Washington,Klickitat County,21721
53041,20804,130869,46.57756476,-122.3925769, Washington,Lewis County,78145
53043,2669,15272,47.57705241,-118.4194388, Washington,Lincoln County,10574
53045,15772,71098,47.35007586,-123.1863685, Washington,Mason County,63804
53047,10585,68124,48.54855019,-119.7387224, Washington,Okanogan County,41842
53049,4840,29625,46.55418369,-123.7285716, Washington,Pacific County,21688
53051,2970,17997,48.53234021,-117.2741804, Washington,Pend Oreille County,13377
53053,245011,822421,47.03892768,-122.1405958, Washington,Pierce County,877013
53055,1985,744,48.60182783,-122.96745, Washington,San Juan County,16788
53057,28725,114593,48.48171488,-121.766131, Washington,Skagit County,125612
53059,1798,6006,46.02408726,-121.9164403, Washington,Skamania County,11753
53061,204682,722034,48.04615983,-121.7170703, Washington,Snohomish County,798808
53063,153868,831121,47.62113146,-117.4046494, Washington,Spokane County,505505
53065,10077,72327,48.40035475,-117.8542701, Washington,Stevens County,44655
53067,63152,212964,46.9291895,-122.8290656, Washington,Thurston County,279711
53069,640,3597,46.2918004,-123.4250831, Washington,Wahkiakum County,4268
53071,18983,84569,46.23040051,-118.4775539, Washington,Walla Walla County,60365
53073,49150,164321,48.82227976,-121.7490018, Washington,Whatcom County,220821
53075,10093,55769,46.90022523,-117.5241763, Washington,Whitman County,49231
53077,83554,523190,46.45738486,-120.7380126, Washington,Yakima County,249697
54001,5960,39559,39.1307219,-80.00350858, West Virginia,Barbour County,16633
54003,45049,164877,39.46704621,-78.02414609, West Virginia,Berkeley County,115329
54005,8678,45811,38.01974191,-81.69888019, West Virginia,Boone County,22368
54007,4979,19464,38.70036159,-80.72011184, West Virginia,Braxton County,14190
54009,6281,61785,40.27367263,-80.57915332, West Virginia,Brooke County,22459
54011,33871,218999,38.42424062,-82.23855912, West Virginia,Cabell County,94339
54013,2262,5857,38.84315422,-81.11934872, West Virginia,Calhoun County,7295
54015,2711,20950,38.46231092,-81.07652217, West Virginia,Clay County,8709
54017,2501,9352,39.27057157,-80.70671527, West Virginia,Doddridge County,8560
54019,16707,111448,38.02974928,-81.08286634, West Virginia,Fayette County,43576
54021,2537,10335,38.9251277,-80.85952723, West Virginia,Gilmer County,8041
54023,4799,32879,39.10314817,-79.19440518, West Virginia,Grant County,11616
54025,12850,86063,37.9463652,-80.45335881, West Virginia,Greenbrier County,35155
54027,7299,40428,39.32103553,-78.60826476, West Virginia,Hampshire County,23309
54029,8355,88079,40.51943859,-80.57461608, West Virginia,Hancock County,29383
54031,5710,27387,39.00683177,-78.85855301, West Virginia,Hardy County,13805
54033,25992,132528,39.2853852,-80.37919577, West Virginia,Harrison County,67908
54035,8770,79302,38.84263974,-81.68148753, West Virginia,Jackson County,28907
54037,18335,72929,39.30776166,-77.86014147, West Virginia,Jefferson County,56506
54039,59075,428607,38.33860077,-81.52857054, West Virginia,Kanawha County,183279
54041,6951,43238,38.9947249,-80.49988181, West Virginia,Lewis County,16166
54043,7267,40641,38.172154,-82.07017953, West Virginia,Lincoln County,20850
54045,12893,112417,37.8299889,-81.93528571, West Virginia,Logan County,33154
54047,7420,38637,37.38002939,-81.65083669, West Virginia,McDowell County,18661
54049,20272,91071,39.50984542,-80.24244659, West Virginia,Marion County,56355
54051,11200,91006,39.86064362,-80.66591062, West Virginia,Marshall County,31308
54053,8899,51673,38.77071799,-82.02524219, West Virginia,Mason County,26820
54055,23292,151423,37.40481169,-81.11023142, West Virginia,Mercer County,59919
54057,10196,95180,39.41561583,-78.94104895, West Virginia,Mineral County,27167
54059,9976,65493,37.73048351,-82.13338365, West Virginia,Mingo County,24290
54061,31285,110102,39.63218457,-80.04766838, West Virginia,Monongalia County,105474
54063,5865,24544,37.56274716,-80.54577965, West Virginia,Monroe County,13401
54065,5212,35355,39.55439028,-78.26311676, West Virginia,Morgan County,17709
54067,9342,47176,38.29617706,-80.79759588, West Virginia,Nicholas County,25078
54069,13845,98290,40.0955451,-80.62203992, West Virginia,Ohio County,42143
54071,2350,11619,38.68314479,-79.35084086, West Virginia,Pendleton County,7001
54073,2502,20404,39.37091679,-81.16771771, West Virginia,Pleasants County,7482
54075,2567,16350,38.32758728,-80.00993811, West Virginia,Pocahontas County,8450
54077,11052,72287,39.46770987,-79.66712803, West Virginia,Preston County,33683
54079,20824,107469,38.50782345,-81.9082131, West Virginia,Putnam County,56610
54081,30503,171736,37.76936795,-81.2456041, West Virginia,Raleigh County,75252
54083,12041,41421,38.769899,-79.87919615, West Virginia,Randolph County,28930
